backend/internal/accountdelete/runtime_mode_test.go	13ad4719781d6f16fff9e28dcf25dbd490111f234d9c3ef446554661d1d03091	reviewed	已全文审查单账号及批量双端删除的稳定范围、Key独占复核、管理目标凭据复核和取消后审计；未发现需新增修复的问题
backend/internal/accountdelete/service_test.go	203ce48e6089131b4ff68d00955bfcd89f13034b9d9b0aa2b6912c69cbbe756c	reviewed	已全文审查单账号及批量双端删除的稳定范围、Key独占复核、管理目标凭据复核和取消后审计；未发现需新增修复的问题
backend/internal/accountdelete/service.go	603dac5c67fd335a3da52a31dccdbf888a2d8f508c6a6372c06b04c4cb75d447	reviewed	已全文审查单账号及批量双端删除的稳定范围、Key独占复核、管理目标凭据复核和取消后审计；未发现需新增修复的问题
backend/internal/accountops/__tests__/decimal_input_test.go	8d4a4d3e2013965cf920e8592b3689624d51371b16be6a36d71d32ff86bfb49f	fixed	普通设置排队和执行均拒绝人工保留优先级；数值统一有限长度和指数的十进制解析；模型发现取得锁后复核人工保护；回归先失败后修复
backend/internal/accountops/__tests__/model_discovery_protection_test.go	8b5116e203e17d48204b6cf49e2baba80169cba4d5b9cf852b82404edbc038ef	fixed	普通设置排队和执行均拒绝人工保留优先级；数值统一有限长度和指数的十进制解析；模型发现取得锁后复核人工保护；回归先失败后修复
backend/internal/accountops/__tests__/settings_fixture_test.go	02991500373b488af5d1a7bf0d9c5f3d063bf3decff013ae47df15258a4ea15d	fixed	普通设置排队和执行均拒绝人工保留优先级；数值统一有限长度和指数的十进制解析；模型发现取得锁后复核人工保护；回归先失败后修复
backend/internal/accountops/__tests__/settings_priority_test.go	bea2bbdb80956349dfeb016ff1fc81c1ed7ff5fa40c6ce204a1557dc3b74a6d0	fixed	普通设置排队和执行均拒绝人工保留优先级；数值统一有限长度和指数的十进制解析；模型发现取得锁后复核人工保护；回归先失败后修复
backend/internal/accountops/field_protection_test.go	fb08167aa86ff9edf6037d7eb88a563c80249372ec4a7a21142916421b10a032	reviewed	已全文审查账号远端写入读回、模型映射与池模式同步、保护状态和取消、局部回滚及隔离测试
backend/internal/accountops/manual_priority_rollback_test.go	37507054a463b1a7c771f769d7fe2cbd94e8287dc41d80f26417bd537861bb87	reviewed	已全文审查账号远端写入读回、模型映射与池模式同步、保护状态和取消、局部回滚及隔离测试
backend/internal/accountops/model_sync_test.go	5458a2df9f788d36f3a27c8e34e77514f2961501424ae362b01818495835cb6f	reviewed	已全文审查账号远端写入读回、模型映射与池模式同步、保护状态和取消、局部回滚及隔离测试
